Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
2,372,15,23,331,8,5,244,0.0060240963855421,23.25,0,2AC,Ladies,NDLS,HWH,Shatabdi,Defense Quota,No,early,Child
3,1085,15,14,223,7,5,244,0.0133928571428571,67.8125,1,2AC,Ladies,LTT,SBC,Superfast,Senior Citizen,Yes,early,Senior Citizen
1,817,7,21,71,9,5,244,0.0138888888888888,102.125,0,1AC,General,LKO,NDLS,Express,Defense Quota,No,early,Adult
3,860,2,4,19,11,6,244,0.15,286.6666666666667,1,3AC,Ladies,LTT,JP,Express,No_Special_Consideration,Yes,early,Adult
3,1065,13,34,469,7,3,244,0.0063829787234042,76.07142857142857,1,3AC,Tatkal,BBS,BCT,Shatabdi,Defense Quota,Yes,early,Adult
2,171,18,6,122,1,1,244,0.016260162601626,9.0,0,2AC,Premium Tatkal,LKO,ASR,Express,Defense Quota,No,early,Adult
1,1307,10,24,102,2,4,244,0.0097087378640776,118.8181818181818,1,3AC,Tatkal,SC,BBS,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
4,1412,7,25,102,1,2,244,0.0388349514563106,176.5,1,Sleeper,Premium Tatkal,HWH,KOAA,Shatabdi,Defense Quota,Yes,early,Senior Citizen
1,1422,11,34,333,6,0,244,0.0029940119760479,118.5,1,Sleeper,Ladies,SC,JU,Rajdhani,Defense Quota,Yes,early,Adult
3,761,15,38,416,10,1,244,0.0071942446043165,47.5625,0,3AC,General,CNB,HWH,Express,Defense Quota,No,early,Child
1,1096,2,7,34,9,2,244,0.0285714285714285,365.3333333333333,1,Sleeper,Ladies,NDLS,ASR,Express,Defense Quota,Yes,early,Child
4,1839,3,25,271,7,0,244,0.0147058823529411,459.75,1,3AC,General,BCT,NDLS,Express,No_Special_Consideration,Yes,early,Senior Citizen
4,508,13,34,216,11,2,244,0.0184331797235023,36.285714285714285,0,2AC,Ladies,SC,LKO,Rajdhani,Senior Citizen,No,early,Senior Citizen
1,1162,18,15,13,9,6,244,0.0714285714285714,61.1578947368421,1,1AC,Ladies,NJP,PNBE,Rajdhani,Senior Citizen,Yes,early,Adult
2,1571,4,17,267,3,6,244,0.0074626865671641,314.2,1,2AC,General,SC,JP,Superfast,No_Special_Consideration,Yes,early,Child
1,537,14,34,356,8,4,244,0.0028011204481792,35.8,0,1AC,General,LTT,PNBE,Superfast,No_Special_Consideration,No,early,Child
4,420,14,46,179,8,4,244,0.0222222222222222,28.0,1,Sleeper,Ladies,BBS,CSMT,Superfast,Senior Citizen,Yes,early,Senior Citizen
2,1281,18,15,35,3,5,244,0.0555555555555555,67.42105263157895,1,2AC,Ladies,MAS,JHS,Express,No_Special_Consideration,Yes,early,Adult
2,1769,9,23,335,11,2,244,0.0059523809523809,176.9,0,3AC,Premium Tatkal,JU,LTT,Shatabdi,Senior Citizen,No,early,Senior Citizen
1,720,12,45,266,8,2,244,0.0037453183520599,55.38461538461539,0,1AC,General,PNBE,JP,Superfast,Senior Citizen,No,early,Child
2,897,8,19,294,1,3,244,0.0067796610169491,99.66666666666669,0,1AC,General,CSMT,ASR,Rajdhani,Defense Quota,No,early,Adult
2,1143,7,15,267,3,3,244,0.0074626865671641,142.875,0,3AC,General,BSB,NDLS,Shatabdi,Defense Quota,No,early,Senior Citizen
2,340,11,20,197,8,0,244,0.0101010101010101,28.333333333333332,0,1AC,Ladies,BBS,UMB,Shatabdi,Senior Citizen,No,early,Child
2,328,11,44,348,11,2,244,0.0057306590257879,27.333333333333332,0,Sleeper,Tatkal,ASR,SC,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
2,1440,17,40,307,2,0,244,0.0064935064935064,80.0,0,2AC,Tatkal,BBS,BCT,Superfast,Senior Citizen,No,early,Child
1,1263,13,3,413,10,3,244,0.002415458937198,90.21428571428572,1,1AC,Tatkal,NDLS,SC,Shatabdi,No_Special_Consideration,Yes,early,Adult
5,1893,17,42,475,3,1,244,0.0105042016806722,105.16666666666669,0,2AC,Tatkal,HWH,JP,Superfast,Defense Quota,No,early,Child
4,1117,7,4,404,11,5,244,0.0098765432098765,139.625,1,3AC,Tatkal,CNB,BSB,Rajdhani,Senior Citizen,Yes,early,Child
5,748,19,11,247,4,0,244,0.0201612903225806,37.4,0,1AC,Ladies,MMCT,JU,Shatabdi,Defense Quota,No,early,Child
3,510,13,9,222,4,6,244,0.0134529147982062,36.42857142857143,1,1AC,Premium Tatkal,MMCT,JU,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
3,1989,8,25,482,5,5,244,0.0062111801242236,221.0,0,1AC,General,GKP,LKO,Express,Senior Citizen,No,early,Child
1,1272,12,37,410,2,3,244,0.0024330900243309,97.84615384615384,1,3AC,Ladies,CSMT,MAS,Express,Senior Citizen,Yes,early,Child
3,1231,12,14,251,9,5,244,0.0119047619047619,94.6923076923077,1,2AC,Tatkal,PNBE,NJP,Rajdhani,No_Special_Consideration,Yes,early,Child
5,907,18,4,143,7,4,244,0.0347222222222222,47.73684210526316,0,3AC,Ladies,CSMT,LTT,Rajdhani,Defense Quota,No,early,Adult
2,1931,7,43,361,11,1,244,0.005524861878453,241.375,0,1AC,General,ADI,HWH,Express,No_Special_Consideration,No,early,Adult
1,455,18,8,37,1,3,244,0.0263157894736842,23.94736842105263,0,3AC,General,SC,LKO,Superfast,Senior Citizen,No,early,Senior Citizen
4,239,14,12,275,9,6,244,0.0144927536231884,15.933333333333334,1,2AC,Ladies,CSMT,SC,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
2,1081,6,18,488,9,2,244,0.0040899795501022,154.42857142857142,0,3AC,General,JHS,HWH,Shatabdi,Senior Citizen,No,early,Adult
5,1093,14,30,448,1,3,244,0.0111358574610244,72.86666666666666,1,2AC,Tatkal,LTT,JHS,Shatabdi,Senior Citizen,Yes,early,Adult
2,1920,3,45,11,7,0,244,0.1666666666666666,480.0,1,1AC,Ladies,JHS,PNBE,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,1562,7,9,133,9,3,244,0.0223880597014925,195.25,1,2AC,Tatkal,JP,BCT,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
4,1913,14,32,477,4,2,244,0.00836820083682,127.53333333333332,1,3AC,Tatkal,GKP,NJP,Superfast,Senior Citizen,Yes,early,Senior Citizen
5,440,18,34,214,10,0,244,0.0232558139534883,23.157894736842103,0,3AC,Tatkal,JU,LKO,Express,No_Special_Consideration,No,early,Senior Citizen
2,1902,13,30,200,11,6,244,0.0099502487562189,135.85714285714286,1,1AC,Premium Tatkal,MMCT,JP,Shatabdi,Defense Quota,Yes,early,Senior Citizen
3,772,13,26,159,4,4,244,0.01875,55.142857142857146,0,Sleeper,Premium Tatkal,CSMT,NJP,Shatabdi,Senior Citizen,No,early,Senior Citizen
1,1732,19,36,317,2,2,244,0.0031446540880503,86.6,0,2AC,Ladies,PNBE,LKO,Shatabdi,Defense Quota,No,early,Adult
4,1139,9,3,386,6,4,244,0.0103359173126615,113.9,0,2AC,General,MMCT,JU,Express,Defense Quota,No,early,Adult
2,1496,2,46,121,12,2,244,0.0163934426229508,498.6666666666667,1,1AC,Tatkal,HWH,CNB,Superfast,No_Special_Consideration,Yes,early,Adult
4,757,13,27,22,6,1,244,0.1739130434782608,54.07142857142857,0,2AC,General,BCT,NDLS,Express,Defense Quota,No,early,Adult
3,1642,15,24,376,6,1,244,0.0079575596816976,102.625,1,1AC,General,ASR,MAS,Rajdhani,Defense Quota,Yes,early,Child
5,801,12,18,211,4,6,244,0.0235849056603773,61.61538461538461,1,2AC,Tatkal,ASR,KOAA,Superfast,No_Special_Consideration,Yes,early,Child
4,1681,10,11,283,3,1,244,0.0140845070422535,152.8181818181818,1,2AC,Tatkal,PNBE,LTT,Rajdhani,Senior Citizen,Yes,early,Child
2,851,7,38,498,7,1,244,0.0040080160320641,106.375,0,1AC,General,LKO,JU,Rajdhani,Senior Citizen,No,early,Child
3,1912,16,45,42,7,5,244,0.0697674418604651,112.47058823529412,1,2AC,Premium Tatkal,ADI,CSMT,Express,No_Special_Consideration,Yes,early,Child
5,274,11,44,172,7,4,244,0.0289017341040462,22.833333333333332,0,2AC,Ladies,BCT,JU,Rajdhani,Senior Citizen,No,early,Adult
3,812,2,27,183,7,4,244,0.0163043478260869,270.6666666666667,0,3AC,Ladies,MMCT,GKP,Superfast,Senior Citizen,No,early,Adult
2,1575,17,5,302,3,3,244,0.0066006600660066,87.5,1,Sleeper,Tatkal,MMCT,SC,Shatabdi,Senior Citizen,Yes,early,Adult
4,1334,17,35,276,6,0,244,0.0144404332129963,74.11111111111111,1,3AC,Premium Tatkal,BSB,NDLS,Rajdhani,Defense Quota,Yes,early,Senior Citizen
5,1336,14,11,466,10,4,244,0.0107066381156316,89.06666666666666,0,Sleeper,General,SBC,ASR,Express,Defense Quota,No,early,Senior Citizen
1,1804,8,41,304,1,5,244,0.0032786885245901,200.44444444444449,0,1AC,Ladies,SBC,NJP,Shatabdi,Defense Quota,No,early,Senior Citizen
3,788,10,41,79,11,2,244,0.0375,71.63636363636364,0,1AC,Tatkal,CNB,UMB,Express,No_Special_Consideration,No,early,Senior Citizen
4,1398,8,8,96,8,6,244,0.0412371134020618,155.33333333333334,1,Sleeper,Ladies,BSB,CSMT,Express,Defense Quota,Yes,early,Adult
3,161,3,33,194,4,3,244,0.0153846153846153,40.25,1,Sleeper,Ladies,PNBE,JU,Rajdhani,Senior Citizen,Yes,early,Adult
5,1793,7,21,198,10,6,244,0.0251256281407035,224.125,1,3AC,Premium Tatkal,ASR,BBS,Superfast,Defense Quota,Yes,early,Senior Citizen
2,927,12,44,463,6,1,244,0.0043103448275862,71.3076923076923,0,3AC,Tatkal,SC,SC,Shatabdi,Defense Quota,No,early,Senior Citizen
5,1214,19,39,419,7,0,244,0.0119047619047619,60.7,1,2AC,Premium Tatkal,BCT,BBS,Express,Senior Citizen,Yes,early,Senior Citizen
3,1486,17,24,370,5,2,244,0.0080862533692722,82.55555555555556,0,1AC,Premium Tatkal,MMCT,NJP,Superfast,Senior Citizen,No,early,Senior Citizen
4,1620,2,39,141,11,0,244,0.028169014084507,540.0,0,2AC,Ladies,MMCT,JHS,Rajdhani,Defense Quota,No,early,Senior Citizen
2,1500,12,45,192,11,4,244,0.0103626943005181,115.3846153846154,0,3AC,Tatkal,LTT,KOAA,Rajdhani,Defense Quota,No,early,Child
5,1972,13,21,146,12,5,244,0.0340136054421768,140.85714285714286,1,3AC,Premium Tatkal,CSMT,HWH,Rajdhani,Defense Quota,Yes,early,Senior Citizen
2,930,16,41,36,2,6,244,0.054054054054054,54.705882352941174,1,Sleeper,General,KOAA,PNBE,Express,Senior Citizen,Yes,early,Child
5,1701,9,21,131,12,4,244,0.0378787878787878,170.1,1,2AC,Ladies,HWH,PNBE,Rajdhani,No_Special_Consideration,Yes,early,Child
3,1586,18,32,228,6,2,244,0.0131004366812227,83.47368421052632,1,1AC,Premium Tatkal,GKP,MMCT,Rajdhani,No_Special_Consideration,Yes,early,Child
2,1776,15,22,272,9,2,244,0.0073260073260073,111.0,1,1AC,Ladies,BSB,JP,Shatabdi,Defense Quota,Yes,early,Senior Citizen
2,1618,14,15,87,6,5,244,0.0227272727272727,107.86666666666666,1,Sleeper,Tatkal,SBC,SC,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,589,4,36,331,9,2,244,0.0120481927710843,117.8,0,2AC,Ladies,KOAA,UMB,Shatabdi,Defense Quota,No,early,Child
1,846,19,37,450,8,0,244,0.0022172949002217,42.3,1,2AC,Tatkal,ASR,BCT,Express,Defense Quota,Yes,early,Adult
2,845,12,25,187,10,4,244,0.0106382978723404,65.0,0,Sleeper,Tatkal,NJP,NDLS,Rajdhani,Senior Citizen,No,early,Senior Citizen
5,1256,9,36,188,11,4,244,0.0264550264550264,125.6,1,Sleeper,Premium Tatkal,LKO,LKO,Rajdhani,Defense Quota,Yes,early,Child
1,1255,3,18,309,12,2,244,0.0032258064516129,313.75,0,Sleeper,General,BSB,PNBE,Shatabdi,No_Special_Consideration,No,early,Adult
4,1892,15,20,385,7,2,244,0.0103626943005181,118.25,0,2AC,Premium Tatkal,JHS,BSB,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,1933,10,22,437,6,1,244,0.0045662100456621,175.72727272727272,1,Sleeper,General,JHS,SC,Shatabdi,Senior Citizen,Yes,early,Adult
2,1723,18,22,455,8,2,244,0.0043859649122807,90.6842105263158,1,3AC,Ladies,JP,JU,Rajdhani,No_Special_Consideration,Yes,early,Child
5,1015,9,42,244,4,4,244,0.0204081632653061,101.5,0,1AC,Tatkal,CNB,CSMT,Rajdhani,Defense Quota,No,early,Adult
5,942,5,7,398,11,6,244,0.012531328320802,157.0,0,Sleeper,General,CSMT,BBS,Shatabdi,Defense Quota,No,early,Adult
4,1389,15,21,419,8,5,244,0.0095238095238095,86.8125,1,2AC,Premium Tatkal,SC,SBC,Shatabdi,No_Special_Consideration,Yes,early,Adult
4,1710,4,40,269,6,4,244,0.0148148148148148,342.0,1,Sleeper,General,HWH,JHS,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,1391,4,40,435,3,4,244,0.0091743119266055,278.2,0,3AC,General,NJP,JU,Shatabdi,No_Special_Consideration,No,early,Child
1,1676,19,9,215,1,6,244,0.0046296296296296,83.8,1,Sleeper,Ladies,CSMT,ADI,Superfast,No_Special_Consideration,Yes,early,Adult
2,872,3,5,151,12,1,244,0.0131578947368421,218.0,0,1AC,General,GKP,JP,Rajdhani,No_Special_Consideration,No,early,Adult
1,1174,3,24,467,8,0,244,0.0021367521367521,293.5,1,Sleeper,Premium Tatkal,SC,LKO,Shatabdi,Defense Quota,Yes,early,Child
5,1068,15,4,68,12,1,244,0.072463768115942,66.75,1,2AC,General,LTT,UMB,Express,Defense Quota,Yes,early,Child
4,1693,17,42,203,2,5,244,0.0196078431372549,94.05555555555556,1,Sleeper,Premium Tatkal,MMCT,ADI,Superfast,Defense Quota,Yes,early,Child
3,1832,11,31,142,10,5,244,0.0209790209790209,152.66666666666666,1,1AC,Ladies,JHS,CSMT,Express,No_Special_Consideration,Yes,early,Senior Citizen
5,1822,4,21,446,11,0,244,0.0111856823266219,364.4,0,Sleeper,General,NDLS,UMB,Rajdhani,Senior Citizen,No,early,Adult
4,1152,3,31,31,9,3,244,0.125,288.0,1,1AC,Tatkal,CNB,UMB,Express,No_Special_Consideration,Yes,early,Adult
5,892,8,12,142,6,4,244,0.0349650349650349,99.11111111111111,1,3AC,Premium Tatkal,NDLS,UMB,Superfast,Senior Citizen,Yes,early,Senior Citizen
3,1514,8,18,389,3,5,244,0.0076923076923076,168.22222222222223,0,1AC,Ladies,BCT,GKP,Express,No_Special_Consideration,No,early,Senior Citizen
3,1165,8,43,176,10,6,244,0.0169491525423728,129.44444444444446,0,Sleeper,Ladies,LKO,JU,Shatabdi,Defense Quota,No,early,Senior Citizen
5,131,9,6,447,11,6,244,0.0111607142857142,13.1,1,2AC,Tatkal,CNB,BSB,Shatabdi,Defense Quota,Yes,early,Child
2,272,8,28,140,9,4,244,0.0141843971631205,30.22222222222222,1,Sleeper,General,JU,GKP,Express,No_Special_Consideration,Yes,early,Adult
3,72,11,42,225,11,5,244,0.0132743362831858,6.0,0,1AC,Ladies,JHS,JU,Shatabdi,No_Special_Consideration,No,early,Adult
5,1102,8,42,438,10,3,244,0.0113895216400911,122.44444444444444,0,Sleeper,Tatkal,JHS,LKO,Rajdhani,Defense Quota,No,early,Child
3,1504,9,16,30,1,5,244,0.0967741935483871,150.4,1,Sleeper,Tatkal,NDLS,HWH,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
2,1761,17,17,106,12,0,244,0.0186915887850467,97.83333333333331,0,3AC,General,HWH,GKP,Superfast,No_Special_Consideration,No,early,Child
5,811,4,7,395,8,1,244,0.0126262626262626,162.2,0,3AC,General,LKO,JU,Express,No_Special_Consideration,No,early,Senior Citizen
3,1804,16,44,104,5,6,244,0.0285714285714285,106.11764705882354,0,2AC,Ladies,GKP,ASR,Superfast,Defense Quota,No,early,Adult
5,1542,3,46,161,10,1,244,0.0308641975308641,385.5,0,3AC,Ladies,ASR,MAS,Superfast,Senior Citizen,No,early,Senior Citizen
1,570,14,6,348,1,0,244,0.0028653295128939,38.0,1,3AC,Tatkal,LKO,CSMT,Express,Defense Quota,Yes,early,Senior Citizen
1,412,9,18,252,5,4,244,0.0039525691699604,41.2,1,2AC,Ladies,ADI,JU,Shatabdi,Defense Quota,Yes,early,Adult
4,335,4,32,144,5,5,244,0.0275862068965517,67.0,0,1AC,Ladies,CNB,PNBE,Express,Defense Quota,No,early,Adult
1,539,17,43,95,12,2,244,0.0104166666666666,29.944444444444443,0,2AC,Premium Tatkal,CSMT,BSB,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
4,1258,18,28,63,11,1,244,0.0625,66.21052631578948,0,Sleeper,Ladies,UMB,ADI,Shatabdi,Senior Citizen,No,early,Child
1,668,7,46,177,10,2,244,0.0056179775280898,83.5,0,2AC,Ladies,LKO,MMCT,Express,No_Special_Consideration,No,early,Senior Citizen
5,1145,9,45,394,1,4,244,0.0126582278481012,114.5,0,1AC,Premium Tatkal,MMCT,NDLS,Express,Defense Quota,No,early,Child
1,1475,15,23,8,8,5,244,0.1111111111111111,92.1875,1,Sleeper,General,PNBE,BBS,Rajdhani,No_Special_Consideration,Yes,early,Child
4,788,14,20,61,10,0,244,0.064516129032258,52.53333333333333,1,2AC,Ladies,NJP,SC,Express,Defense Quota,Yes,early,Child
2,130,7,6,214,5,5,244,0.0093023255813953,16.25,1,1AC,Premium Tatkal,KOAA,LTT,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
5,694,10,24,12,8,6,244,0.3846153846153846,63.09090909090909,1,2AC,General,UMB,ADI,Superfast,Defense Quota,Yes,early,Senior Citizen
3,888,12,6,285,8,6,244,0.0104895104895104,68.3076923076923,1,Sleeper,Ladies,HWH,CNB,Superfast,Defense Quota,Yes,early,Child
5,1122,13,26,59,3,1,244,0.0833333333333333,80.14285714285714,1,Sleeper,Tatkal,KOAA,KOAA,Rajdhani,Defense Quota,Yes,early,Adult
3,690,8,22,247,3,4,244,0.0120967741935483,76.66666666666667,1,Sleeper,Tatkal,SC,JU,Shatabdi,No_Special_Consideration,Yes,early,Child
2,1956,7,29,9,12,4,244,0.2,244.5,1,1AC,Ladies,BSB,CNB,Shatabdi,Senior Citizen,Yes,early,Adult
3,1867,11,14,444,5,5,244,0.0067415730337078,155.58333333333334,0,1AC,Premium Tatkal,MMCT,JP,Superfast,Defense Quota,No,early,Adult
5,868,5,14,226,7,3,244,0.0220264317180616,144.66666666666666,1,3AC,Tatkal,BBS,PNBE,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
2,907,5,6,466,8,5,244,0.0042826552462526,151.16666666666666,0,3AC,General,NDLS,ADI,Express,Defense Quota,No,early,Adult
1,973,5,32,401,9,2,244,0.0024875621890547,162.16666666666666,0,2AC,Tatkal,NJP,LTT,Superfast,Senior Citizen,No,early,Adult
2,305,15,35,132,10,2,244,0.0150375939849624,19.0625,1,2AC,Tatkal,BCT,HWH,Shatabdi,No_Special_Consideration,Yes,early,Child
1,494,6,4,42,10,2,244,0.0232558139534883,70.57142857142857,1,Sleeper,Ladies,UMB,BSB,Rajdhani,Defense Quota,Yes,early,Senior Citizen
1,705,8,6,75,7,0,244,0.0131578947368421,78.33333333333333,0,3AC,Premium Tatkal,JHS,BCT,Shatabdi,No_Special_Consideration,No,early,Child
2,1821,5,20,19,2,4,244,0.1,303.5,0,2AC,General,ASR,LTT,Rajdhani,Defense Quota,No,early,Child
1,102,13,21,431,9,3,244,0.0023148148148148,7.285714285714286,1,Sleeper,Ladies,ASR,PNBE,Rajdhani,Defense Quota,Yes,early,Adult
4,1934,11,32,269,12,6,244,0.0148148148148148,161.16666666666666,1,1AC,Ladies,HWH,HWH,Express,No_Special_Consideration,Yes,early,Adult
1,839,5,9,91,12,3,244,0.0108695652173913,139.83333333333334,1,1AC,General,SBC,CSMT,Express,Senior Citizen,Yes,early,Adult
5,895,6,12,258,11,3,244,0.0193050193050193,127.85714285714286,1,3AC,Premium Tatkal,MAS,LTT,Superfast,Senior Citizen,Yes,early,Child
3,1555,14,12,488,3,1,244,0.0061349693251533,103.66666666666669,0,1AC,Ladies,BCT,NDLS,Rajdhani,Defense Quota,No,early,Adult
4,527,10,23,39,1,3,244,0.1,47.90909090909091,1,2AC,Ladies,SC,CSMT,Rajdhani,Senior Citizen,Yes,early,Child
4,258,9,20,334,9,0,244,0.0119402985074626,25.8,1,2AC,General,ASR,BBS,Rajdhani,Defense Quota,Yes,early,Child
4,1313,15,47,374,1,4,244,0.0106666666666666,82.0625,1,2AC,General,NJP,LKO,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,366,12,13,18,5,3,244,0.1578947368421052,28.153846153846153,1,3AC,Premium Tatkal,JU,HWH,Shatabdi,Defense Quota,Yes,early,Child
1,555,13,20,403,3,0,244,0.0024752475247524,39.642857142857146,1,2AC,Premium Tatkal,LTT,NDLS,Rajdhani,Defense Quota,Yes,early,Child
3,1053,18,47,469,6,2,244,0.0063829787234042,55.421052631578945,1,Sleeper,Premium Tatkal,NDLS,PNBE,Shatabdi,Defense Quota,Yes,early,Adult
2,1216,3,24,156,10,5,244,0.0127388535031847,304.0,0,3AC,General,BBS,KOAA,Shatabdi,Defense Quota,No,early,Senior Citizen
3,885,4,26,286,12,0,244,0.0104529616724738,177.0,1,1AC,General,MMCT,LTT,Express,Defense Quota,Yes,early,Senior Citizen
2,988,10,45,166,5,6,244,0.0119760479041916,89.81818181818181,0,Sleeper,General,CNB,SC,Shatabdi,Senior Citizen,No,early,Child
3,876,11,31,330,4,3,244,0.0090634441087613,73.0,1,1AC,Premium Tatkal,ASR,JP,Shatabdi,No_Special_Consideration,Yes,early,Adult
5,1137,13,40,207,3,1,244,0.0240384615384615,81.21428571428571,1,2AC,Tatkal,JHS,JP,Express,Senior Citizen,Yes,early,Senior Citizen
4,1152,8,21,376,1,4,244,0.0106100795755968,128.0,0,Sleeper,Ladies,ASR,MAS,Shatabdi,No_Special_Consideration,No,early,Child
3,1639,9,36,430,8,2,244,0.0069605568445475,163.9,0,2AC,General,MMCT,NJP,Rajdhani,No_Special_Consideration,No,early,Child
3,220,15,21,428,1,2,244,0.0069930069930069,13.75,0,Sleeper,Tatkal,ASR,JU,Rajdhani,Defense Quota,No,early,Senior Citizen
4,1984,11,2,459,7,0,244,0.008695652173913,165.33333333333334,0,Sleeper,Ladies,NJP,UMB,Express,Senior Citizen,No,early,Senior Citizen
3,698,4,38,109,9,3,244,0.0272727272727272,139.6,1,2AC,General,HWH,MAS,Shatabdi,No_Special_Consideration,Yes,early,Child
4,1510,13,2,22,10,4,244,0.1739130434782608,107.85714285714286,0,1AC,General,LKO,BBS,Shatabdi,No_Special_Consideration,No,early,Child
4,1984,2,33,91,10,4,244,0.0434782608695652,661.3333333333334,1,3AC,Premium Tatkal,CSMT,CNB,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
4,1656,11,26,482,9,5,244,0.0082815734989648,138.0,1,2AC,Tatkal,CSMT,PNBE,Rajdhani,Senior Citizen,Yes,early,Child
5,1424,5,46,437,8,2,244,0.0114155251141552,237.33333333333337,0,Sleeper,Premium Tatkal,SBC,NDLS,Superfast,Defense Quota,No,early,Senior Citizen
3,1450,6,9,296,10,1,244,0.0101010101010101,207.1428571428571,0,3AC,General,ADI,ADI,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
1,879,19,39,442,6,0,244,0.0022573363431151,43.95,1,Sleeper,Premium Tatkal,HWH,NDLS,Express,Defense Quota,Yes,early,Senior Citizen
1,711,11,37,226,2,4,244,0.0044052863436123,59.25,1,1AC,Tatkal,MAS,KOAA,Express,No_Special_Consideration,Yes,early,Child
1,690,5,13,177,4,5,244,0.0056179775280898,115.0,1,3AC,Premium Tatkal,HWH,LKO,Shatabdi,No_Special_Consideration,Yes,early,Adult
2,332,16,38,22,9,3,244,0.0869565217391304,19.529411764705884,1,2AC,Ladies,JP,JP,Express,No_Special_Consideration,Yes,early,Senior Citizen
1,565,9,41,183,5,0,244,0.0054347826086956,56.5,1,3AC,Tatkal,SBC,LKO,Shatabdi,Senior Citizen,Yes,early,Child
2,1348,14,36,144,8,5,244,0.0137931034482758,89.86666666666666,1,2AC,Ladies,ADI,SBC,Superfast,Senior Citizen,Yes,early,Adult
4,1284,9,13,229,6,5,244,0.017391304347826,128.4,1,2AC,Premium Tatkal,PNBE,BCT,Superfast,Defense Quota,Yes,early,Senior Citizen
4,1771,14,35,488,3,5,244,0.0081799591002045,118.06666666666666,0,1AC,Tatkal,SC,JHS,Shatabdi,Defense Quota,No,early,Senior Citizen
4,110,10,28,328,5,1,244,0.0121580547112462,10.0,0,2AC,Tatkal,UMB,BSB,Superfast,No_Special_Consideration,No,early,Adult
1,885,14,8,107,11,6,244,0.0092592592592592,59.0,1,2AC,Tatkal,SBC,LKO,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
1,1314,14,6,368,9,0,244,0.002710027100271,87.6,1,Sleeper,Ladies,GKP,JU,Shatabdi,Defense Quota,Yes,early,Adult
3,706,9,29,303,5,6,244,0.0098684210526315,70.6,1,3AC,Ladies,MAS,SBC,Express,Senior Citizen,Yes,early,Adult
4,473,19,8,292,1,4,244,0.0136518771331058,23.65,1,Sleeper,Premium Tatkal,NDLS,BSB,Rajdhani,Defense Quota,Yes,early,Child
1,669,16,12,37,4,3,244,0.0263157894736842,39.35294117647059,0,Sleeper,Premium Tatkal,GKP,JHS,Rajdhani,Senior Citizen,No,early,Adult
5,574,13,23,30,9,1,244,0.1612903225806451,41.0,0,1AC,General,ADI,BCT,Express,No_Special_Consideration,No,early,Child
4,752,4,22,420,5,1,244,0.009501187648456,150.4,1,Sleeper,General,LKO,KOAA,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
2,1080,13,42,225,7,3,244,0.0088495575221238,77.14285714285714,1,1AC,Premium Tatkal,HWH,SBC,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,818,13,5,176,8,3,244,0.0169491525423728,58.42857142857143,0,Sleeper,Ladies,SC,PNBE,Superfast,No_Special_Consideration,No,early,Adult
2,1965,16,15,499,8,3,244,0.004,115.58823529411764,0,2AC,Ladies,SBC,JP,Shatabdi,No_Special_Consideration,No,early,Adult
1,393,2,29,485,3,4,244,0.0020576131687242,131.0,0,1AC,Tatkal,SC,JU,Rajdhani,Defense Quota,No,early,Adult
1,1055,11,35,330,2,0,244,0.0030211480362537,87.91666666666667,1,2AC,Tatkal,BBS,PNBE,Superfast,Defense Quota,Yes,early,Child
2,1447,12,23,262,5,0,244,0.0076045627376425,111.3076923076923,0,2AC,Ladies,ADI,JP,Shatabdi,Defense Quota,No,early,Senior Citizen
